biological_instance_id,environment_id,environment_key,dataset_id,condition,condition_field,perturbation_label,dose,timepoint,n_reference_groups,total_cells,source_reference_keys,aggregation_rule,ground_truth_path,split,split_seed,model_seeds
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~cenpt,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,CENPT,,,4,43,11;13;38;52,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ckap5,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,CKAP5,,,1,13,41,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~clasrp,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,CLASRP,,,7,72,17;21;24;33;44;45;51,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~clock,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,CLOCK,,,44,620,1;10;11;12;13;14;16;17;18;19;20;21;22;23;24;25;27;29;3;30;32;33;34;35;36;37;4;40;41;42;43;44;47;5;50;52;53;54;55;56;6;7;8;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~cnn2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,CNN2,,,1,10,38,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~cox5a,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,COX5A,,,1,10,15,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~cpamd8,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,CPAMD8,,,1,11,44,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~cpsf3,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,CPSF3,,,1,10,35,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~cse1l,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,CSE1L,,,4,43,15;22;33;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~csh2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,CSH2,,,5,52,33;34;39;42;49,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ddx19a,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DDX19A,,,10,106,17;33;4;40;44;45;49;5;7;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ddx19b,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DDX19B,,,7,80,10;24;25;30;42;44;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ddx46,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DDX46,,,1,10,40,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ddx5,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DDX5,,,1,11,42,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~dhodh,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DHODH,,,1,10,30,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~dnaaf3,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DNAAF3,,,7,77,13;16;17;24;36;44;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~dnlz,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DNLZ,,,1,10,22,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~dnm1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DNM1,,,4,45,14;20;34;36,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~dstyk,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DSTYK,,,2,22,1;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~dynlrb1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,DYNLRB1,,,2,20,35;44,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~efr3a,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,EFR3A,,,1,11,5,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~eif3cl,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,EIF3CL,,,5,58,11;12;13;31;33,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~eif4b,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,EIF4B,,,11,124,11;15;24;25;3;33;34;38;39;42;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~eps8l1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,EPS8L1,,,38,510,10;11;12;13;15;18;19;2;20;22;23;24;25;26;27;29;3;30;31;34;35;36;37;4;42;43;44;49;5;50;51;52;53;54;55;6;7;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~espn,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,ESPN,,,7,85,1;31;34;37;38;44;5,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ewsr1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,EWSR1,,,1,10,29,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~fam136a,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,FAM136A,,,27,322,11;13;19;20;22;24;26;30;31;32;33;34;35;36;37;39;4;40;42;44;47;48;5;52;55;56;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~fam229a,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,FAM229A,,,1,12,25,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~fbxo42,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,FBXO42,,,52,849,1;10;11;12;13;14;15;16;17;18;19;2;20;21;22;23;24;25;26;28;29;3;30;31;32;33;34;35;36;37;38;39;4;40;41;42;43;44;47;48;49;5;51;52;53;54;55;56;6;7;8;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~fbxw7,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,FBXW7,,,2,22,17;52,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~gab2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,GAB2,,,47,707,1;10;11;12;13;14;15;18;19;2;20;22;23;24;25;27;28;29;30;31;32;33;34;35;36;37;38;39;4;40;41;42;43;44;48;49;5;50;51;52;53;54;55;56;6;7;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~gfm1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,GFM1,,,56,1699,1;10;11;12;13;14;15;16;17;18;19;2;20;21;22;23;24;25;26;27;28;29;3;30;31;32;33;34;35;36;37;38;39;4;40;41;42;43;44;45;46;47;48;49;5;50;51;52;53;54;55;56;6;7;8;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~glrx5,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,GLRX5,,,2,21,18;25,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~gnpnat1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,GNPNAT1,,,1,10,25,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~gps1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,GPS1,,,1,12,15,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~gtf2e2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,GTF2E2,,,3,33,40;53;6,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~gtf3c4,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,GTF3C4,,,55,934,1;10;11;12;13;14;15;16;17;18;19;2;20;21;22;23;24;25;26;27;28;29;3;30;31;32;33;34;35;36;37;38;39;4;40;42;43;44;45;46;47;48;49;5;50;51;52;53;54;55;56;6;7;8;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~gyg1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,GYG1,,,3,35,17;36;44,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~h2afz,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,H2AFZ,,,2,27,34;44,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~hira,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,HIRA,,,2,20,24;51,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~hist1h2bc,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,HIST1H2BC,,,1,10,20,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~hmgcs1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,HMGCS1,,,1,11,54,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~hscb,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,HSCB,,,1,10,52,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~hsd17b10,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,HSD17B10,,,50,801,1;10;11;12;13;14;16;17;18;2;20;21;22;23;24;25;26;27;28;29;3;30;31;32;33;34;35;36;37;38;4;40;42;43;44;45;46;47;48;49;5;52;53;54;55;56;6;7;8;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~hsd17b12,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,HSD17B12,,,3,34,11;42;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ik,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,IK,,,17,208,11;13;2;20;22;24;30;34;35;37;38;39;40;5;51;7;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ints13,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,INTS13,,,4,45,14;36;48;56,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ints14,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,INTS14,,,9,97,13;17;19;21;3;37;43;44;7,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~jazf1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,JAZF1,,,1,13,2,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~kdm6a,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,KDM6A,,,1,10,3,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~krt17,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,KRT17,,,29,367,10;11;13;14;16;20;21;22;23;24;25;28;3;30;31;32;36;4;40;42;43;44;46;47;52;53;56;7;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~lamtor1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,LAMTOR1,,,7,75,12;14;22;26;35;4;52,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~lmo2,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,LMO2,,,2,20,20;6,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~ltbp3,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,LTBP3,,,2,22,53;55,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~mcl1,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,MCL1,,,1,10,4,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~med19,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,MED19,,,1,10,25,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255frpe1%5F%5Fv~rpe1%5F%5Fv~rna%5F%5Fv~baseline__v~mettl21a,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,ReplogleWeissman2022_rpe1,baseline,,METTL21A,,,1,10,37,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_rpe1_condition_ground_truth.parquet,test,20261007,"0,1,2"
