biological_instance_id,environment_id,environment_key,dataset_id,condition,condition_field,perturbation_label,dose,timepoint,n_reference_groups,total_cells,source_reference_keys,aggregation_rule,ground_truth_path,split,split_seed,model_seeds
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cdc37,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CDC37,,,1,10,33,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cdipt,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CDIPT,,,3,31,11;29;47,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cdk1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CDK1,,,11,123,1;11;16;2;23;26;28;38;45;46;47,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cdk11a,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CDK11A,,,3,32,10;31;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cenpe,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CENPE,,,2,20,30;47,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cenpj,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CENPJ,,,2,22,25;41,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cfdp1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CFDP1,,,1,11,25,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~chek1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CHEK1,,,5,51,27;28;33;35;41,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~chmp6,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CHMP6,,,38,541,1;10;11;13;14;15;16;17;18;19;2;22;23;24;25;26;27;28;29;3;30;31;32;33;34;37;38;40;41;43;44;45;46;47;48;6;7;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~chmp7,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CHMP7,,,3,31,18;35;40,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~chordc1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CHORDC1,,,4,42,10;3;30;33,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~ciao1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CIAO1,,,4,47,13;30;36;46,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~ckap5,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CKAP5,,,10,109,1;10;19;27;28;29;3;40;45;46,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~clasrp,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CLASRP,,,1,10,19,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cnot1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CNOT1,,,2,21,13;6,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cnot3,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CNOT3,,,9,100,1;13;2;24;25;35;43;47;5,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~coasy,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,COASY,,,2,22,31;44,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cog2,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,COG2,,,11,121,13;16;17;2;27;28;3;31;39;45;8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~copa,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,COPA,,,3,33,2;27;34,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~copg1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,COPG1,,,2,22,12;22,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cops4,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,COPS4,,,3,34,30;36;46,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cpamd8,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CPAMD8,,,3,31,27;32;36,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cpsf3,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CPSF3,,,37,543,1;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;28;30;31;32;33;34;37;38;40;41;42;43;44;45;46;47;5;6;7;8;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~crnkl1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CRNKL1,,,4,47,17;23;3;34,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cs,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CS,,,2,22,25;45,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cse1l,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CSE1L,,,20,238,10;11;12;13;17;19;2;22;23;24;25;31;32;36;38;40;44;45;7;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~ctr9,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CTR9,,,1,11,8,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~cul1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,CUL1,,,1,12,28,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~dctn1,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DCTN1,,,1,11,25,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~dctn2,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DCTN2,,,1,11,40,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~dctn3,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DCTN3,,,1,15,7,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~dcun1d5,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DCUN1D5,,,1,10,7,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~ddx19b,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DDX19B,,,5,52,10;22;29;31;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~ddx24,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DDX24,,,5,54,14;15;25;3;33,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~ddx41,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DDX41,,,5,53,15;17;3;38;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~ddx46,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DDX46,,,1,11,35,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~ddx47,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DDX47,,,6,73,1;18;27;42;43;9,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~ddx52,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DDX52,,,1,10,38,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~denr,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DENR,,,2,21,44;6,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~dhodh,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DHODH,,,2,20,14;40,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~dhx15,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DHX15,,,8,97,13;15;24;3;32;40;42;46,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,test,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~dhx16,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DHX16,,,7,85,1;16;25;31;45;5;6,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,validation,20260907,"0,1,2"
bio__v~env%5F%5Fv~replogleweissman2022%255fk562%255fessential%5F%5Fv~k562%5F%5Fv~rna%5F%5Fv~essential%255fgene%255fscreen__v~dhx36,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,ReplogleWeissman2022_K562_essential,essential_gene_screen,,DHX36,,,2,21,40;48,weighted_mean_of_batch_matched_deltas,data/processed/ReplogleWeissman2022_K562_essential_condition_ground_truth.parquet,train,20260907,"0,1,2"
