prediction_id,biological_instance_id,environment_id,predictor,prediction_norm,prediction_sparsity,prediction_concentration,prediction_geometry_distance,support_cells,support_signatures,reference_key_overlap,perturbation_seen_fraction,component_seen_fraction,combination_novelty,perturbation_novelty,cell_context_code,perturbation_modality_code,readout_modality_code,condition_code,platform_code,batch_distance
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-eif2b5__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-eif2b5,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-eif3a__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-eif3a,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-eif4e__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-eif4e,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-eif4g2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-eif4g2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-elp2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-elp2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-gab2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-gab2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,175.0,13.0,1.0,1.0,1.0,0.0,0.2773500981126146,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-gps1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-gps1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-gtf2h1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-gtf2h1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-hars__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-hars,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-hinfp__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-hinfp,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-hs6st1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-hs6st1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-hspa5__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-hspa5,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ik__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ik,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,82.0,7.0,1.0,1.0,1.0,0.0,0.3779644730092272,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ints9__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ints9,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-kif11__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-kif11,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-lin54__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-lin54,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-lsm2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-lsm2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-med12__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-med12,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-med19__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-med19,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-med22__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-med22,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-mettl1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-mettl1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-mrpl33__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-mrpl33,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-mzt1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-mzt1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-naa38__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-naa38,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ncbp2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ncbp2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-nuf2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-nuf2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-numa1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-numa1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-nup205__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-nup205,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-pcf11__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-pcf11,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-pdcd6ip__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-pdcd6ip,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-pmpcb__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-pmpcb,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ppp2r1a__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ppp2r1a,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psma3__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psma3,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psmc2__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psmc2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psmd4__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psmd4,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psmd6__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psmd6,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psmg3__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-psmg3,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ptcd1__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-ptcd1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-qars__mean-global__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-6-qars,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,mean_global,1.2549428939819336,0.0,0.10162915289402008,0.8983708471059799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
